OG0009206	GO:0005524;GO:0006457;GO:0006950;GO:0051082
OG0019810	GO:0055114;GO:0016491;GO:0004616;GO:0008442;GO:0051287
OG0033441	GO:0046983;GO:0003677;GO:0006355
OG0000787	GO:0007160
OG0030239	GO:0003735;GO:0005840;GO:0006412
OG0014114	GO:0001522;GO:0003723;GO:0009451;GO:0009982
OG0033034	GO:0005515
OG0031238	GO:0005216;GO:0006811;GO:0016020;GO:0055085
OG0019959	GO:0004222;GO:0006508;GO:0008237
OG0003040	GO:0005515
OG0024061	GO:0003777;GO:0005524;GO:0007018;GO:0008017
OG0015294	GO:0003735;GO:0005840;GO:0006412
OG0008853	GO:0006412
OG0004132	GO:0005634
OG0037612	GO:0005515
OG0013808	GO:0004930;GO:0007186;GO:0016021
OG0010388	GO:0003676
OG0032747	GO:0005861
OG0005951	GO:0016021
OG0026894	GO:0005515
OG0002299	GO:0016787
OG0028414	GO:0007034
OG0011850	GO:0004672;GO:0005524;GO:0006468;GO:0005515;GO:0042981
OG0008289	GO:0032040
OG0013091	GO:0004784;GO:0006801;GO:0046872;GO:0055114
OG0014463	GO:0005515;GO:0004842;GO:0016567;GO:0046872;GO:0008270
OG0021326	GO:0004555;GO:0005991;GO:0003824
OG0002729	GO:0005488;GO:0044599
OG0009681	GO:0005515;GO:0008270
OG0033940	GO:0003676;GO:0008270
OG0006172	GO:0005868;GO:0007018
OG0013648	GO:0005643;GO:0016973
OG0032645	GO:0016746
OG0025298	GO:0016021;GO:0022857;GO:0055085
OG0013969	GO:0003676
OG0031608	GO:0005783;GO:0016021
OG0012347	GO:0015018;GO:0016020
OG0001288	GO:0005515
OG0031052	GO:0005515
OG0007962	GO:0004252;GO:0006508
OG0019084	GO:0001104;GO:0006357;GO:0016592
OG0007878	GO:0004930;GO:0007186;GO:0016021
OG0014340	GO:0008270;GO:0003677
OG0004066	GO:0005515
OG0028591	GO:0004672;GO:0005524;GO:0006468
OG0000677	GO:0005634;GO:0008270
OG0000990	GO:0046872;GO:0005622;GO:0008270;GO:0005515
OG0006765	GO:0003712;GO:0004402;GO:0005634;GO:0006355;GO:0008270;GO:0004672;GO:0005524;GO:0006468
OG0014727	GO:0016491;GO:0055114
OG0034596	GO:0004930;GO:0007186;GO:0016021
OG0016022	GO:0016021;GO:0055085;GO:0005215
OG0035718	GO:0008152;GO:0016746
OG0008596	GO:0046872
OG0018295	GO:0005488;GO:0003677;GO:0003887;GO:0006351
OG0003274	GO:0005515
OG0013469	GO:0003824;GO:0008152
OG0017720	GO:0006629
OG0013597	GO:0016020
OG0009842	GO:0005328;GO:0006836;GO:0016021
OG0011000	GO:0004674;GO:0005524;GO:0006468
OG0013328	GO:0003676;GO:0005524
OG0000837	GO:0003993
OG0017976	GO:0003677;GO:0003676
OG0021785	GO:0003677;GO:0004518
OG0012979	GO:0008080
OG0019795	GO:0005515
OG0028335	GO:0016021;GO:0055085;GO:0005215
OG0018782	GO:0005680
OG0012856	GO:0005216;GO:0006811;GO:0016020;GO:0055085
OG0001704	GO:0003676
OG0034044	GO:0005515
OG0025588	GO:0003735;GO:0005622;GO:0005840;GO:0006412
OG0022493	GO:0006508;GO:0008234;GO:0004869
OG0030712	GO:0004867;GO:0005515
OG0026784	GO:0005509
OG0027815	GO:0008138;GO:0016311
OG0026796	GO:0008440
OG0000694	GO:0003824;GO:0005975
OG0035157	GO:0003676
OG0000497	GO:0005215;GO:0006811;GO:0016020;GO:0006810;GO:0055085;GO:0003333;GO:0015171
OG0029217	GO:0003735;GO:0005840;GO:0006412
OG0036004	GO:0005515
OG0004523	GO:0005215;GO:0006810;GO:0016020
OG0032787	GO:0005509;GO:0005576;GO:0007160
OG0021009	GO:0006457;GO:0005515
OG0023611	GO:0003924;GO:0004871;GO:0007186;GO:0019001;GO:0031683;GO:0007165
OG0012715	GO:0005515;GO:0005164;GO:0006955;GO:0016020
OG0023200	GO:0005515
OG0008259	GO:0016868;GO:0071704;GO:0005975
OG0009277	GO:0042393
OG0020848	GO:0008080
OG0020933	GO:0004620;GO:0009395;GO:0008152
OG0003172	GO:0005164;GO:0006955;GO:0016020;GO:0005515
OG0024959	GO:0005730;GO:0008168
OG0022848	GO:0005525
OG0014038	GO:0005515
OG0033811	GO:0005744;GO:0030150
OG0014398	GO:0005885;GO:0015629;GO:0030833;GO:0034314;GO:0005515
OG0021621	GO:0004177;GO:0005737;GO:0008235;GO:0019538;GO:0030145;GO:0005622;GO:0006508
OG0027794	GO:0005515;GO:0005509
OG0005671	GO:0005515;GO:0005216;GO:0006811;GO:0016020;GO:0055085
OG0024150	GO:0005525
OG0026359	GO:0005515;GO:0007165
OG0004158	GO:0005576;GO:0006030;GO:0008061
OG0001601	GO:0005515
OG0006385	GO:0005515
OG0010900	GO:0005488;GO:0005524
OG0035088	GO:0005524
OG0014155	GO:0038166
OG0001300	GO:0003824;GO:0008152
OG0004790	GO:0051287;GO:0055114;GO:0008152;GO:0016616
OG0002702	GO:0003735;GO:0005622;GO:0005840;GO:0006412
OG0032615	GO:0005524;GO:0006457;GO:0006950;GO:0051082
OG0007623	GO:0005515
OG0023039	GO:0005506;GO:0016705;GO:0020037;GO:0055114
OG0008890	GO:0005515
OG0001019	GO:0003824;GO:0051536;GO:0005789;GO:0005811;GO:0051607
OG0007203	GO:0004930;GO:0007186;GO:0016021
OG0001765	GO:0006629;GO:0008081
OG0037490	GO:0015078;GO:0015991;GO:0033177;GO:0033179
OG0028512	GO:0016021
OG0010545	GO:0004672;GO:0005524;GO:0006468
OG0028371	GO:0004347;GO:0006096;GO:0006094
OG0028242	GO:0016020
OG0031199	GO:0003777;GO:0007018;GO:0030286;GO:0005524;GO:0016887
OG0017407	GO:0016021;GO:0055085;GO:0005215;GO:0006810
OG0036912	GO:0005789;GO:0015031;GO:0016021
OG0030328	GO:0008168
OG0018473	GO:0005515
OG0033544	GO:0016020
OG0024607	GO:0003677
OG0036142	GO:0005515
OG0028094	GO:0016787
OG0033396	GO:0004553;GO:0005975
OG0005110	GO:0003676
OG0015561	GO:0005509;GO:0016020
OG0016451	GO:0008428;GO:0051252
OG0011434	GO:0004930;GO:0007186;GO:0016021
OG0001823	GO:0004672;GO:0005524;GO:0006468
OG0035524	GO:0005515;GO:0042981
OG0003377	GO:0005515;GO:0007165
OG0032047	GO:0006397
OG0025608	GO:0005216;GO:0006811;GO:0016020;GO:0055085;GO:0005515
OG0019540	GO:0004601;GO:0006979;GO:0020037;GO:0055114
OG0012154	GO:0004672;GO:0005524;GO:0006468
OG0000924	GO:0046872
OG0011323	GO:0003824
OG0030823	GO:0016020
OG0004161	GO:0008152;GO:0016746
OG0021872	GO:0016810
OG0000380	GO:0008152;GO:0008168
OG0016491	GO:0016021;GO:0055085
OG0037627	GO:0003723;GO:0003676
OG0019072	GO:0005515
OG0011254	GO:0008375;GO:0016020
OG0002556	GO:0016491;GO:0055114;GO:0006537;GO:0016639;GO:0051536
OG0036414	GO:0003723;GO:0003735;GO:0006412;GO:0015934
OG0019899	GO:0051015
OG0032095	GO:0046872
OG0025636	GO:0003735;GO:0005739;GO:0005840;GO:0006412
OG0013961	GO:0005515
OG0001637	GO:0005524;GO:0016887
OG0023484	GO:0005488
OG0027334	GO:0004672;GO:0005524;GO:0006468
OG0001474	GO:0005515;GO:0005215;GO:0006810;GO:0016020
OG0031883	GO:0016021;GO:0055085
OG0005855	GO:0005737;GO:0006886;GO:0007033
OG0004046	GO:0009523;GO:0015979;GO:0016021;GO:0030145
OG0000683	GO:0016020
OG0016969	GO:0005515
OG0007617	GO:0003868;GO:0009072;GO:0016701;GO:0055114
OG0034886	GO:0016020;GO:0008083
OG0006220	GO:0003676
OG0013628	GO:0005509
OG0008635	GO:0003735;GO:0005840;GO:0006412
OG0023572	GO:0003777;GO:0007018;GO:0030286
OG0018666	GO:0005515
OG0025918	GO:0016020;GO:0048193;GO:0016192
OG0001442	GO:0016021;GO:0055085
OG0027732	GO:0008168
OG0029235	GO:0004672;GO:0005524;GO:0006468
OG0007545	GO:0006508;GO:0008236
OG0017348	GO:0003676
OG0005312	GO:0003777;GO:0005524;GO:0007018;GO:0008017
OG0035251	GO:0006801;GO:0046872;GO:0055114
OG0026691	GO:0004104
OG0002989	GO:0005515
OG0014418	GO:0003677
OG0031137	GO:0016021;GO:0055085
OG0037504	GO:0006839;GO:0031966
OG0021694	GO:0005506;GO:0016705;GO:0031418;GO:0055114;GO:0016491
OG0017221	GO:0051260;GO:0005515
OG0008358	GO:0003676;GO:0008270
OG0009966	GO:0005515;GO:0005488
OG0035526	GO:0005515;GO:0042981
OG0034806	GO:0005634;GO:0006260
OG0020720	GO:0008152;GO:0016791
OG0015250	GO:0006950;GO:0001671;GO:0051087
OG0025056	GO:0005515
OG0014818	GO:0005634;GO:0005737
OG0028510	GO:0005515
OG0001011	GO:0005515
OG0021029	GO:0016021;GO:0022857;GO:0055085
OG0029430	GO:0005515
OG0012255	GO:0007186;GO:0019236
OG0032130	GO:0003677;GO:0003678;GO:0005524;GO:0005634;GO:0006270;GO:0042555;GO:0004345;GO:0006006;GO:0050661;GO:0055114
OG0022909	GO:0006886;GO:0006888;GO:0030127
OG0034805	GO:0005515;GO:0016021
OG0017317	GO:0005515
OG0036601	GO:0008138;GO:0016311;GO:0006470
OG0035389	GO:0003735;GO:0005840;GO:0006412;GO:0005622
OG0030202	GO:0005515
OG0018821	GO:0046982
OG0036196	GO:0005044;GO:0016020
OG0002215	GO:0005515
OG0019869	GO:0003677;GO:0004518
OG0033780	GO:0005622;GO:0008270;GO:0005515
OG0019420	GO:0005779;GO:0006625;GO:0008022;GO:0008270;GO:0003924;GO:0005525
OG0029571	GO:0004930;GO:0007186;GO:0016021
OG0034233	GO:0005515;GO:0006457;GO:0051082
OG0012228	GO:0016020
OG0031737	GO:0008654;GO:0016020;GO:0016780
OG0000588	GO:0015074;GO:0003676
OG0032656	GO:0005515
OG0008583	GO:0016020;GO:0005044
OG0033077	GO:0004930;GO:0007186;GO:0016021;GO:0004672;GO:0005524;GO:0006468
OG0027502	GO:0005515
OG0020740	GO:0004672;GO:0005524;GO:0006468
OG0001897	GO:0005524;GO:0006298;GO:0030983
OG0003313	GO:0003983;GO:0006011;GO:0008152;GO:0070569
OG0030825	GO:0007154;GO:0016021;GO:0004930;GO:0007186
OG0032762	GO:0005515;GO:0007165
OG0009760	GO:0005634;GO:0006351
OG0019246	GO:0005515
OG0037425	GO:0003735;GO:0005622;GO:0005840;GO:0006412
OG0033141	GO:0005515
OG0011996	GO:0005488
OG0000640	GO:0000795;GO:0007130
OG0016838	GO:0042302
OG0033352	GO:0005975;GO:0016773
OG0001839	GO:0003676
OG0010517	GO:0005509
OG0017796	GO:0005975;GO:0006098;GO:0017057
OG0031295	GO:0005515
OG0027497	GO:0003697;GO:0004520;GO:0006281;GO:0003677;GO:0004518
OG0002504	GO:0015078;GO:0015991;GO:0033177;GO:0015986;GO:0045263
OG0017620	GO:0016021;GO:0055085;GO:0006816;GO:0015369
OG0029517	GO:0003723;GO:0004826
OG0030923	GO:0005515
OG0030844	GO:0005488
OG0015594	GO:0004514;GO:0009435
OG0008829	GO:0004252;GO:0016021
OG0026806	GO:0005515
OG0003038	GO:0005085;GO:0007264
OG0013344	GO:0004672;GO:0005524;GO:0006468
OG0015723	GO:0005515
OG0002313	GO:0005515
OG0033633	GO:0003924;GO:0005525
OG0018780	GO:0005515
OG0025135	GO:0006355;GO:0016747;GO:0003700;GO:0005634;GO:0008270
OG0006195	GO:0003953
OG0025043	GO:0008152
OG0013473	GO:0031072;GO:0051082;GO:0006457
OG0021915	GO:0003924;GO:0005874;GO:0007017;GO:0005200;GO:0005525
OG0016090	GO:0005515
OG0033749	GO:0003723
OG0025002	GO:0016021;GO:0055085
OG0018459	GO:0006508;GO:0008234
OG0007068	GO:0005622;GO:0006355;GO:0003700;GO:0005634;GO:0006260
OG0008943	GO:0003735;GO:0005622;GO:0005840;GO:0006412
OG0006441	GO:0003777;GO:0005524;GO:0007018;GO:0008017;GO:0005515
OG0032626	GO:0008137;GO:0042773;GO:0055114
OG0000055	GO:0004252;GO:0006508
OG0004370	GO:0005515
OG0009042	GO:0015074;GO:0003676
OG0022292	GO:0005515
OG0016269	GO:0003924;GO:0005525
OG0033251	GO:0009607;GO:0016021
OG0010754	GO:0004672;GO:0005524;GO:0006468;GO:0004930;GO:0007186;GO:0016021
OG0020680	GO:0005509
OG0001939	GO:0071203
OG0012367	GO:0004930;GO:0007186;GO:0016021
OG0012748	GO:0008152;GO:0008168;GO:0005524
OG0000991	GO:0004611;GO:0006094;GO:0017076;GO:0005525
OG0015273	GO:0004930;GO:0007186;GO:0016021
OG0020284	GO:0005524;GO:0016887
OG0002074	GO:0005515
OG0030032	GO:0004471;GO:0055114;GO:0004470;GO:0051287
OG0009728	GO:0003676
OG0031650	GO:0004252;GO:0006508
OG0021890	GO:0005515
OG0019346	GO:0003824;GO:0008152;GO:0004588;GO:0009116;GO:0004590;GO:0006207;GO:0044205
OG0037120	GO:0042256;GO:0043022
OG0029681	GO:0005856;GO:0005885;GO:0030833;GO:0034314
OG0035759	GO:0016491;GO:0055114
OG0032473	GO:0005515;GO:0016702;GO:0046872;GO:0055114;GO:0005506
OG0031830	GO:0005524;GO:0016887
OG0012799	GO:0005515
OG0029790	GO:0043231;GO:0051537
OG0030368	GO:0003735;GO:0006412;GO:0015934;GO:0005840
OG0034313	GO:0003824;GO:0008152
OG0029872	GO:0006810;GO:0016021;GO:0005215;GO:0005622
OG0027389	GO:0003677
OG0005770	GO:0004222;GO:0006508
OG0016408	GO:0006508;GO:0008234
OG0037181	GO:0005515
OG0000201	GO:0007160
OG0032050	GO:0003676
OG0022545	GO:0008883;GO:0033014;GO:0050661;GO:0055114
OG0016076	GO:0006364;GO:0030688
OG0037411	GO:0000166;GO:0003677;GO:0003887;GO:0006260;GO:0008408;GO:0003676
OG0032035	GO:0003682;GO:0003676;GO:0003677;GO:0003700;GO:0006355;GO:0008270;GO:0043565
OG0018790	GO:0004550;GO:0006165;GO:0006183;GO:0006228;GO:0006241
OG0007013	GO:0005509;GO:0005544
OG0004817	GO:0003924;GO:0005525
OG0033473	GO:0016627;GO:0055114;GO:0003997;GO:0005777;GO:0006635;GO:0050660;GO:0008152;GO:0006631;GO:0071949
OG0023784	GO:0004222;GO:0006508;GO:0008237
OG0004726	GO:0004674;GO:0005524;GO:0006468
OG0027344	GO:0003824
OG0012812	GO:0016491;GO:0055114;GO:0004517;GO:0006809;GO:0010181
OG0004638	GO:0003723;GO:0003676
OG0026621	GO:0004672;GO:0006468;GO:0005524
OG0032996	GO:0005515
OG0037609	GO:0005515
OG0016894	GO:0016021;GO:0022857;GO:0055085
OG0034799	GO:0004930;GO:0007186;GO:0016021
OG0024420	GO:0016021
OG0026484	GO:0008080
OG0021184	GO:0003785;GO:0007015
OG0035385	GO:0004799;GO:0006231
OG0008773	GO:0003955;GO:0010181;GO:0016491
OG0000361	GO:0008152;GO:0016746;GO:0005509
OG0011676	GO:0016021;GO:0055085
OG0023866	GO:0005488
OG0013214	GO:0016020;GO:0016192;GO:0006886
OG0037184	GO:0006879;GO:0008199
OG0010825	GO:0004672;GO:0005524;GO:0006468
OG0023759	GO:0005515
OG0001136	GO:0016746
OG0010083	GO:0005515;GO:0046872;GO:0008270
OG0024460	GO:0005622;GO:0008270;GO:0005515
OG0015350	GO:0016491;GO:0055114;GO:0016020
OG0030188	GO:0004930;GO:0007186;GO:0016021
OG0009976	GO:0005488
OG0004106	GO:0005515
OG0009492	GO:0023052
OG0028278	GO:0006508;GO:0008237;GO:0008241;GO:0016020
OG0015647	GO:0030001;GO:0046872
OG0013194	GO:0005509
OG0001501	GO:0008152;GO:0008168
OG0036178	GO:0003993;GO:0004726;GO:0005737;GO:0006470;GO:0004725
OG0002579	GO:0003676;GO:0008270
OG0032874	GO:0005515;GO:0046982
OG0016141	GO:0005515
OG0030304	GO:0005096;GO:0051056
OG0034399	GO:0015031;GO:0016021
OG0034287	GO:0035091;GO:0016301
OG0012065	GO:0016020;GO:0005524;GO:0016887
OG0024276	GO:0016787
OG0012561	GO:0019904
OG0011302	GO:0004672;GO:0006468
OG0008288	GO:0008146
OG0008349	GO:0008237;GO:0008270
OG0022114	GO:0006886;GO:0030176
OG0001327	GO:0003857;GO:0006631;GO:0016491;GO:0055114;GO:0003824;GO:0008152
OG0011443	GO:0004842;GO:0008237;GO:0004222;GO:0006508;GO:0008270
OG0034490	GO:0005525;GO:0003924
OG0032087	GO:0010038;GO:0016756;GO:0046872;GO:0046938
OG0030424	GO:0009166;GO:0016787
OG0008782	GO:0016787
OG0006572	GO:0005515
OG0009375	GO:0035091;GO:0005524;GO:0016887
OG0035028	GO:0005509
OG0010051	GO:0004674;GO:0005524;GO:0006468;GO:0005515;GO:0004686;GO:0005509;GO:0005516;GO:0005488
OG0034906	GO:0004181;GO:0006508;GO:0008270
OG0032441	GO:0006812;GO:0015299;GO:0016021;GO:0055085;GO:0006814;GO:0006885;GO:0015385
OG0009548	GO:0005509
OG0017733	GO:0016021;GO:0016192;GO:0006810
OG0027599	GO:0004930;GO:0007186;GO:0016021
OG0001682	GO:0003676
OG0031579	GO:0016021
OG0019568	GO:0005525
OG0024431	GO:0005509
OG0028702	GO:0016491;GO:0055114
OG0024411	GO:0003824;GO:0008152;GO:0008484
OG0014707	GO:0004450;GO:0006102;GO:0055114;GO:0016616
OG0012011	GO:0003677;GO:0003700;GO:0006355
OG0000398	GO:0005524;GO:0006810;GO:0016021;GO:0042626;GO:0055085;GO:0016887
OG0009353	GO:0005515
OG0021518	GO:0003924;GO:0004871;GO:0007186;GO:0019001;GO:0031683;GO:0007165;GO:0005525;GO:0007188
OG0020812	GO:0003677;GO:0016491;GO:0055114;GO:0005515
OG0004368	GO:0005515
OG0012345	GO:0016491;GO:0055114;GO:0071949
OG0020608	GO:0003676
OG0021111	GO:0003700;GO:0005667;GO:0006355;GO:0046983
OG0012746	GO:0003723;GO:0003676
OG0008367	GO:0005787;GO:0006465;GO:0008233;GO:0016021
OG0025162	GO:0005515
OG0022902	GO:0008237;GO:0008270
OG0025709	GO:0005861
OG0029880	GO:0003677;GO:0006310;GO:0015074
OG0018363	GO:0003950
OG0002003	GO:0003676;GO:0003677;GO:0005634;GO:0006260;GO:0006281;GO:0006310
OG0003260	GO:0000166;GO:0004825;GO:0005524;GO:0005737;GO:0006431;GO:0004812;GO:0006418;GO:0000049
OG0017094	GO:0005488
OG0001906	GO:0004252;GO:0006508
OG0013817	GO:0001104;GO:0006357;GO:0016592
OG0024156	GO:0005515
OG0026215	GO:0004560;GO:0005975
OG0021640	GO:0008152;GO:0016491
OG0024857	GO:0005515
OG0015999	GO:0008152;GO:0006629
OG0025372	GO:0003677;GO:0006310;GO:0015074
OG0035562	GO:0016788
OG0004503	GO:0004332;GO:0006096;GO:0003824
OG0002613	GO:0008270
OG0027657	GO:0004252;GO:0006508
OG0012837	GO:0008641;GO:0006464
OG0031154	GO:0003824;GO:0006520;GO:0008483;GO:0009058;GO:0030170
OG0000161	GO:0003676;GO:0005524
OG0017907	GO:0004930;GO:0007186;GO:0016021
OG0027210	GO:0008083
OG0033498	GO:0003676;GO:0005524
OG0004124	GO:0005515
OG0008478	GO:0006508;GO:0008234
OG0025116	GO:0005515;GO:0003735;GO:0005840;GO:0006412
OG0013726	GO:0035091
OG0017243	GO:0005515
OG0020223	GO:0005737;GO:0016627;GO:0055114;GO:0004152;GO:0006207;GO:0016020;GO:0003824
OG0001595	GO:0004451;GO:0019752;GO:0003824
OG0010560	GO:0007165
OG0017428	GO:0003676;GO:0008270
OG0005707	GO:0017025;GO:0006355;GO:0070897
OG0002078	GO:0005488;GO:0005515
OG0007600	GO:0005515
OG0007501	GO:0005515
OG0016063	GO:0003676
OG0013772	GO:0003723;GO:0003735;GO:0005840;GO:0006412;GO:0015935
OG0004117	GO:0005525;GO:0003924
OG0023240	GO:0016020
OG0019560	GO:0003824;GO:0005524;GO:0006099;GO:0008152
OG0000371	GO:0005215;GO:0006814;GO:0016020;GO:0055085
OG0010084	GO:0016480
OG0018801	GO:0005515
OG0009873	GO:0004672;GO:0005524;GO:0006468;GO:0005515
OG0007268	GO:0003779;GO:0007010;GO:0051015
OG0007845	GO:0019904
OG0029671	GO:0005515
OG0021360	GO:0005509
OG0037391	GO:0004601;GO:0006979;GO:0020037;GO:0055114
OG0009627	GO:0003677;GO:0004518;GO:0008270
OG0010840	GO:0005515
OG0037458	GO:0035091;GO:0005515
OG0002888	GO:0016301;GO:0005515
OG0014513	GO:0005525;GO:0003924
OG0026435	GO:0005524;GO:0006298;GO:0030983
OG0005800	GO:0006099;GO:0003824;GO:0005524;GO:0008152
OG0018259	GO:0006479;GO:0008168;GO:0035246
OG0026420	GO:0004222;GO:0006508;GO:0008237
OG0020482	GO:0000228;GO:0006338
OG0009177	GO:0005515
OG0029320	GO:0003824
OG0000684	GO:0003980;GO:0006486
OG0024393	GO:0003677;GO:0004518
OG0037364	GO:0006465;GO:0008233;GO:0016020
OG0019199	GO:0006813;GO:0015269;GO:0016020
OG0013629	GO:0003676;GO:0015074
OG0013884	GO:0005525;GO:0007264
OG0012447	GO:0005524
OG0023426	GO:0004252;GO:0070008
OG0010257	GO:0004672;GO:0005524;GO:0006468
OG0020434	GO:0003735;GO:0005622;GO:0005840;GO:0006412
OG0010616	GO:0003712;GO:0006355
OG0011999	GO:0005515;GO:0001822;GO:0016021;GO:0005509;GO:0016020
OG0014269	GO:0008146
OG0036650	GO:0005488
OG0024790	GO:0006511;GO:0031625
OG0035110	GO:0004672;GO:0005524;GO:0006468;GO:0005515
OG0005107	GO:0003676;GO:0015074;GO:0008270
OG0002173	GO:0005216;GO:0006811;GO:0016020;GO:0055085;GO:0016787
OG0007843	GO:0005576;GO:0005615
OG0026968	GO:0019904
OG0032422	GO:0005509;GO:0009523;GO:0009654;GO:0015979;GO:0019898
OG0032216	GO:0005742;GO:0006605;GO:0006886
OG0029538	GO:0003676
OG0000504	GO:0005515
OG0034365	GO:0003676
OG0024549	GO:0005515
OG0000548	GO:0046856;GO:0005515
OG0032829	GO:0003924;GO:0004871;GO:0007186;GO:0019001;GO:0031683;GO:0007165;GO:0005525;GO:0007188
OG0037140	GO:0009523;GO:0009654;GO:0015979;GO:0019898;GO:0042549
OG0000304	GO:0010181;GO:0016651;GO:0051287;GO:0051539;GO:0055114
OG0018068	GO:0004623;GO:0006644;GO:0050482
OG0022097	GO:0003676
OG0002641	GO:0008152;GO:0016758
OG0006892	GO:0016021
OG0008261	GO:0005515
OG0003582	GO:0004185;GO:0006508
OG0018646	GO:0003678;GO:0005524
OG0026797	GO:0003723;GO:0004000;GO:0006396;GO:0003726
OG0026399	GO:0005634
OG0010031	GO:0005506;GO:0008610;GO:0016491;GO:0055114
OG0031196	GO:0003676;GO:0015074;GO:0008270
OG0021978	GO:0005515
OG0009458	GO:0035091;GO:0004672;GO:0006468
OG0019050	GO:0003779;GO:0005622
OG0005003	GO:0004066;GO:0006529
OG0018063	GO:0006811;GO:0016021;GO:0005230
OG0032764	GO:0005856;GO:0005885;GO:0030833;GO:0034314
OG0004498	GO:0003677;GO:0003824;GO:0004518;GO:0006281;GO:0003697;GO:0004519;GO:0005634;GO:0006289
OG0016762	GO:0003700;GO:0006355;GO:0043565
OG0018983	GO:0004983;GO:0007186;GO:0016021;GO:0004930
OG0009112	GO:0005509
OG0034742	GO:0005509
OG0008257	GO:0009521;GO:0009767;GO:0016020;GO:0016168;GO:0019684;GO:0009523;GO:0009772;GO:0015979;GO:0045156
OG0004526	GO:0005975;GO:0016773
OG0013158	GO:0000776;GO:0051382
OG0031425	GO:0003700;GO:0006355
OG0028587	GO:0006396;GO:0008452
OG0001293	GO:0007165;GO:0005515
OG0018078	GO:0004867;GO:0005515;GO:0001558;GO:0005520;GO:0005576
OG0018467	GO:0008152;GO:0016787
OG0020066	GO:0004930;GO:0007186;GO:0016021
OG0011537	GO:0000398;GO:0005681
OG0028506	GO:0003676
OG0015299	GO:0005509;GO:0016020
OG0012236	GO:0003676
OG0027596	GO:0046872;GO:0005515
OG0018564	GO:0019700;GO:0047304;GO:0003824
OG0015107	GO:0005515
OG0002666	GO:0005506;GO:0016706;GO:0031418;GO:0055114;GO:0016705
OG0022888	GO:0006508;GO:0008236;GO:0016020
OG0031340	GO:0005515
OG0033634	GO:0005525;GO:0003924
OG0018095	GO:0005515
OG0030509	GO:0005488
OG0029578	GO:0008375;GO:0016020
OG0029626	GO:0005634;GO:0005737;GO:0006606;GO:0008565;GO:0005515;GO:0005488
OG0011782	GO:0006810;GO:0008565;GO:0015031
OG0016050	GO:0003824;GO:0004332;GO:0006096
OG0029795	GO:0019904
OG0005602	GO:0005506;GO:0016705;GO:0020037;GO:0055114
OG0025870	GO:0005198;GO:0005882
OG0016578	GO:0030246
OG0001051	GO:0003676
OG0007123	GO:0005488
OG0028081	GO:0004672;GO:0005524;GO:0006468
OG0034137	GO:0006520;GO:0016491;GO:0055114;GO:0004352;GO:0016639
OG0010747	GO:0003677;GO:0003899;GO:0006351;GO:0005634
OG0022915	GO:0005515
OG0024403	GO:0003824;GO:0008152
OG0016627	GO:0008152;GO:0008168
OG0014411	GO:0005525;GO:0003924
OG0036942	GO:0009523;GO:0015979;GO:0016020
OG0023890	GO:0003700;GO:0006355;GO:0043565
OG0030012	GO:0005515;GO:0006950
OG0010354	GO:0004930;GO:0007186;GO:0016021
OG0002615	GO:0005515;GO:0007165
OG0010538	GO:0005215;GO:0006810;GO:0016020
OG0012130	GO:0005525
OG0016818	GO:0005515
OG0035021	GO:0005509;GO:0016020;GO:0007156
OG0007957	GO:0006890
OG0030477	GO:0004672;GO:0005524;GO:0006468
OG0002344	GO:0005524
OG0007119	GO:0004252;GO:0006508;GO:0016020
OG0020198	GO:0003735;GO:0005840;GO:0006412;GO:0015935
OG0010299	GO:0004641;GO:0005737;GO:0006189;GO:0004644;GO:0004637;GO:0009113;GO:0003824;GO:0005524;GO:0009058;GO:0016742
OG0025040	GO:0008152;GO:0016491;GO:0055114
OG0004330	GO:0008152;GO:0016491
OG0031793	GO:0005524;GO:0005777;GO:0007031
OG0025210	GO:0006950
OG0031458	GO:0004540;GO:0006397
OG0022837	GO:0045454;GO:0016853;GO:0005783
OG0019678	GO:0004930;GO:0007186;GO:0016021
OG0010983	GO:0005515
OG0002785	GO:0004553;GO:0005975
OG0033830	GO:0005524
OG0005547	GO:0003824
OG0034486	GO:0004930;GO:0007186;GO:0016021
OG0003855	GO:0008152;GO:0016787
OG0010999	GO:0035556;GO:0004674;GO:0005524;GO:0006468;GO:0004672
OG0017588	GO:0004930;GO:0007186;GO:0016021
OG0004430	GO:0005509
OG0015394	GO:0006486;GO:0008378;GO:0016020
OG0017797	GO:0005509
OG0002968	GO:0005488;GO:0006886;GO:0008536
OG0021637	GO:0003723;GO:0003676
OG0004126	GO:0003676
OG0010248	GO:0003682
OG0016923	GO:0005515
OG0003533	GO:0000049
OG0026575	GO:0003676
OG0018638	GO:0003824;GO:0008152;GO:0008484
OG0029065	GO:0006950
OG0026970	GO:0005524;GO:0035299
OG0021577	GO:0016491;GO:0055114
OG0030251	GO:0016021;GO:0030148;GO:0042284;GO:0006629
OG0007293	GO:0005515
OG0015696	GO:0004672;GO:0005524;GO:0006468
OG0003776	GO:0005509
OG0018744	GO:0042981
OG0009331	GO:0005515
OG0029921	GO:0003677;GO:0003700;GO:0006355
OG0028167	GO:0003723;GO:0005488
OG0026404	GO:0003777;GO:0007018;GO:0030286
OG0033401	GO:0005198;GO:0006886;GO:0016192;GO:0030130;GO:0030132
OG0036469	GO:0051015
OG0002116	GO:0005515
OG0018876	GO:0004222;GO:0006508
OG0025502	GO:0005488
